date,open,high,low,close,volume,average,barCount
2025-01-31 13:40:00,527.15,527.88,526.3,526.91,83636,527.173,731
2025-01-31 13:45:00,526.86,527.45,526.58,526.95,69132,526.993,562
2025-01-31 13:50:00,526.96,527.17,525.67,526.39,81420,526.45,651
2025-01-31 13:55:00,526.32,526.97,526.17,526.5,29955,526.611,230
2025-01-31 14:00:00,526.43,527.11,525.86,526.22,82097,526.38,655
2025-01-31 14:05:00,526.23,526.3,524.5,525.12,147346,525.152,1034
2025-01-31 14:10:00,525.07,526.62,525.07,526.26,72196,525.816,539
2025-01-31 14:15:00,526.21,526.6,525.18,525.42,52080,525.923,431
2025-01-31 14:20:00,525.41,525.69,524.8,525.69,48557,525.238,369
2025-01-31 14:25:00,525.61,525.87,525.11,525.56,27583,525.578,207
2025-01-31 14:30:00,525.53,526.07,525.25,525.9,28103,525.654,245
2025-01-31 14:35:00,525.83,525.95,524.15,524.17,81837,524.808,558
2025-01-31 14:40:00,524.16,524.68,523.12,523.32,93000,523.95,716
2025-01-31 14:45:00,523.35,523.46,522.36,523.42,109760,522.954,804
2025-01-31 14:50:00,523.46,524.37,523.2,524.09,73020,523.799,517
2025-01-31 14:55:00,524.09,524.74,523.99,524.25,69893,524.334,563
2025-01-31 15:00:00,524.21,524.21,521.98,522.05,131906,522.82,1056
2025-01-31 15:05:00,522.12,522.67,521.86,522.08,82152,522.283,661
2025-01-31 15:10:00,522.12,522.56,521.71,521.95,130226,522.151,868
2025-01-31 15:15:00,522.01,522.57,521.53,522.31,94478,522.021,692
2025-01-31 15:20:00,522.25,522.33,521.48,522.16,45782,521.985,386
2025-01-31 15:25:00,522.24,522.45,521.34,521.71,45523,521.692,390
2025-01-31 15:30:00,521.74,522.36,521.58,522.16,50437,521.954,397
2025-01-31 15:35:00,522.2,522.36,521.25,521.48,54802,521.946,408
2025-01-31 15:40:00,521.51,522.04,521.19,521.54,56153,521.553,447
2025-01-31 15:45:00,521.53,523.09,521.53,522.68,75350,522.533,490
2025-01-31 15:50:00,522.69,523.72,521.99,522.61,235301,522.913,1749
2025-01-31 15:55:00,522.63,522.99,522.12,522.28,326701,522.548,2402
2025-02-03 09:30:00,513.47,514.39,512.59,513.68,248336,513.411,2091
2025-02-03 09:35:00,513.69,515.83,513.41,515.67,194328,514.363,1580
2025-02-03 09:40:00,515.63,515.63,514.41,514.56,101729,514.857,776
2025-02-03 09:45:00,514.63,514.65,513.19,513.39,124158,513.768,807
2025-02-03 09:50:00,513.42,514.04,512.52,513.15,67696,513.19,451
2025-02-03 09:55:00,513.0,514.33,512.74,513.55,61448,513.5,424
2025-02-03 10:00:00,513.45,513.5,511.81,512.35,134073,512.501,845
2025-02-03 10:05:00,512.3,513.41,512.09,513.19,107454,512.725,728
2025-02-03 10:10:00,513.1,513.12,511.27,511.41,94460,511.982,644
2025-02-03 10:15:00,511.42,511.73,511.11,511.13,78881,511.385,486
2025-02-03 10:20:00,511.08,516.19,511.05,515.83,228548,513.933,1774
2025-02-03 10:25:00,515.92,517.03,515.05,516.86,217754,516.24,1664
2025-02-03 10:30:00,516.8,517.55,516.12,517.24,146903,516.879,1200
2025-02-03 10:35:00,517.29,518.01,516.33,517.1,173107,517.211,1187
2025-02-03 10:40:00,517.04,519.2,516.54,518.93,175422,518.534,1332
2025-02-03 10:45:00,518.9,518.96,517.61,518.22,62673,518.365,523
2025-02-03 10:50:00,518.16,518.93,517.84,518.08,46661,518.326,392
2025-02-03 10:55:00,517.98,518.99,517.7,518.44,61399,518.698,413
2025-02-03 11:00:00,518.38,519.32,517.37,518.15,127628,518.23,951
2025-02-03 11:05:00,518.23,518.65,516.54,518.38,95512,517.451,695
2025-02-03 11:10:00,518.59,519.23,518.39,518.72,41335,518.662,303
2025-02-03 11:15:00,518.72,519.16,518.45,519.13,21934,518.877,205
2025-02-03 11:20:00,519.15,519.63,518.72,518.92,46893,519.243,358
2025-02-03 11:25:00,518.87,519.08,517.82,518.0,40626,518.408,316
2025-02-03 11:30:00,518.12,518.86,517.49,518.66,47035,518.16,342
2025-02-03 11:35:00,518.62,518.88,518.3,518.76,11964,518.583,97
2025-02-03 11:40:00,518.85,519.02,518.0,518.75,26214,518.471,222
2025-02-03 11:45:00,518.76,519.39,518.08,518.1,51508,518.793,353
2025-02-03 11:50:00,518.13,519.43,518.07,519.0,38880,519.141,294
2025-02-03 11:55:00,518.85,518.93,517.26,517.6,45029,517.858,390
2025-02-03 12:00:00,517.55,518.04,517.25,517.58,44279,517.568,364
2025-02-03 12:05:00,517.62,518.02,517.14,518.02,32954,517.661,283
2025-02-03 12:10:00,518.03,518.11,517.36,517.92,20599,517.796,163
2025-02-03 12:15:00,517.84,518.09,517.58,518.08,20460,517.848,170
2025-02-03 12:20:00,518.15,519.12,518.09,519.11,33762,518.498,307
2025-02-03 12:25:00,519.12,519.29,517.78,517.79,23440,518.809,192
2025-02-03 12:30:00,517.76,517.93,517.27,517.33,25061,517.609,186
2025-02-03 12:35:00,517.22,517.51,516.81,517.17,22837,517.208,173
2025-02-03 12:40:00,517.1,517.31,516.72,516.96,42074,517.032,288
2025-02-03 12:45:00,517.0,517.79,516.89,517.5,41138,517.256,357
2025-02-03 12:50:00,517.49,518.58,517.48,518.42,36474,517.978,314
2025-02-03 12:55:00,518.44,518.49,516.56,518.0,199911,517.469,1691
2025-02-03 13:00:00,518.0,518.31,516.81,518.12,46366,517.526,381
2025-02-03 13:05:00,518.08,518.37,516.91,517.14,33336,517.84,303
2025-02-03 13:10:00,517.12,518.47,516.97,518.13,35786,517.844,312
2025-02-03 13:15:00,518.18,518.59,517.83,518.06,31687,518.307,252
2025-02-03 13:20:00,517.91,518.37,517.82,518.06,32555,518.147,271
2025-02-03 13:25:00,517.96,518.75,517.96,518.3,89619,518.376,588
2025-02-03 13:30:00,518.33,518.97,518.15,518.82,16620,518.655,139
2025-02-03 13:35:00,518.79,519.12,518.43,518.61,16432,518.76,130
2025-02-03 13:40:00,518.7,518.92,517.93,518.32,44775,518.133,135
2025-02-03 13:45:00,518.45,519.23,518.45,519.1,17816,518.952,147
2025-02-03 13:50:00,519.11,519.5,519.11,519.38,21120,519.39,154
2025-02-03 13:55:00,519.36,519.69,519.35,519.56,10129,519.574,86
2025-02-03 14:00:00,519.6,519.84,519.41,519.5,21633,519.576,143
2025-02-03 14:05:00,519.45,519.84,519.14,519.75,38064,519.676,114
2025-02-03 14:10:00,519.74,520.51,519.74,520.42,57418,520.145,308
2025-02-03 14:15:00,520.45,520.84,520.43,520.65,28241,520.682,194
2025-02-03 14:20:00,520.65,520.65,520.22,520.5,14057,520.478,111
2025-02-03 14:25:00,520.5,520.59,520.09,520.1,17389,520.34,128
2025-02-03 14:30:00,520.14,520.43,519.94,520.3,15229,520.258,95
2025-02-03 14:35:00,520.3,520.31,519.86,520.13,20959,520.098,150
2025-02-03 14:40:00,520.11,520.62,519.97,520.38,14299,520.359,101
2025-02-03 14:45:00,520.39,520.71,520.31,520.58,11596,520.527,85
2025-02-03 14:50:00,520.6,520.63,520.36,520.37,18317,520.493,134
2025-02-03 14:55:00,520.33,520.48,519.87,520.06,16469,520.187,137
2025-02-03 15:00:00,520.08,520.51,519.83,520.46,30215,520.179,175
2025-02-03 15:05:00,520.43,520.43,519.71,519.87,24800,519.929,154
2025-02-03 15:10:00,519.72,519.99,519.51,519.58,23449,519.674,151
2025-02-03 15:15:00,519.56,520.14,519.43,520.14,18728,519.887,126
2025-02-03 15:20:00,520.09,520.29,519.96,520.18,18579,520.113,135
2025-02-03 15:25:00,520.17,520.17,519.27,519.35,32631,519.726,219
2025-02-03 15:30:00,519.38,519.64,519.04,519.46,34734,519.356,268
2025-02-03 15:35:00,519.41,519.69,519.22,519.24,27432,519.476,214
2025-02-03 15:40:00,519.3,519.41,518.73,518.81,26687,518.898,181
2025-02-03 15:45:00,518.84,518.93,518.32,518.83,43945,518.607,324
2025-02-03 15:50:00,518.84,519.11,518.44,518.75,133539,518.812,1059
2025-02-03 15:55:00,518.72,518.72,517.95,518.14,169456,518.234,1294
2025-02-04 09:30:00,518.64,519.64,518.23,519.31,208393,518.911,1680
2025-02-04 09:35:00,519.3,521.01,519.15,520.66,106239,519.904,851
2025-02-04 09:40:00,520.63,520.99,520.08,520.68,46412,520.547,381
2025-02-04 09:45:00,520.68,521.0,520.2,521.0,36721,520.587,266
2025-02-04 09:50:00,521.02,521.75,520.64,521.61,52760,521.321,403
2025-02-04 09:55:00,521.62,522.29,521.6,521.93,40847,521.966,288
2025-02-04 10:00:00,521.97,522.98,521.94,522.97,68314,522.627,476
2025-02-04 10:05:00,522.93,523.96,522.73,523.82,50829,523.274,360
2025-02-04 10:10:00,523.85,524.22,523.41,523.51,74369,523.832,515
2025-02-04 10:15:00,523.52,524.36,523.28,524.36,49917,523.688,324
2025-02-04 10:20:00,524.4,524.4,523.37,523.89,27348,523.839,184
2025-02-04 10:25:00,523.9,524.25,523.71,523.84,21227,523.981,164
2025-02-04 10:30:00,523.85,524.18,523.35,523.92,56571,523.796,332
2025-02-04 10:35:00,523.94,524.64,523.69,524.45,36515,524.245,227
2025-02-04 10:40:00,524.44,524.79,524.27,524.33,24920,524.559,190
2025-02-04 10:45:00,524.35,524.45,523.71,524.22,23347,524.021,178
2025-02-04 10:50:00,524.14,524.27,523.61,524.11,18498,523.901,150
2025-02-04 10:55:00,524.07,524.14,523.4,523.64,23931,523.737,183
2025-02-04 11:00:00,523.73,524.46,523.73,524.31,21388,524.18,178
2025-02-04 11:05:00,524.37,524.56,524.06,524.25,17153,524.333,147
2025-02-04 11:10:00,524.27,524.49,524.15,524.17,15216,524.317,95
2025-02-04 11:15:00,524.28,524.36,524.08,524.14,10579,524.234,83
2025-02-04 11:20:00,524.1,524.31,523.87,524.05,16055,524.099,118
2025-02-04 11:25:00,524.05,524.89,523.99,524.85,21682,524.505,156
2025-02-04 11:30:00,524.84,524.95,524.38,524.53,17264,524.565,142
2025-02-04 11:35:00,524.5,525.02,524.5,525.0,12394,524.797,98
2025-02-04 11:40:00,525.0,525.1,524.31,524.52,18136,524.742,118
2025-02-04 11:45:00,524.54,524.55,523.97,524.02,13157,524.275,96
2025-02-04 11:50:00,524.02,524.23,523.69,524.17,23787,523.965,160
2025-02-04 11:55:00,524.09,524.31,523.76,524.19,24201,524.064,173
2025-02-04 12:00:00,524.25,524.28,523.9,524.07,19444,524.095,142
2025-02-04 12:05:00,523.98,524.08,523.69,523.71,12237,523.885,101
2025-02-04 12:10:00,523.72,524.09,523.66,524.04,12096,523.889,89
2025-02-04 12:15:00,523.97,524.07,522.62,522.83,111142,523.29,693
2025-02-04 12:20:00,522.88,523.08,522.34,522.9,45773,522.772,339
2025-02-04 12:25:00,522.93,522.93,521.85,521.95,25413,522.392,197
2025-02-04 12:30:00,522.01,522.2,521.68,522.04,44457,522.0,338
2025-02-04 12:35:00,522.14,522.64,522.09,522.43,25707,522.459,212
2025-02-04 12:40:00,522.39,522.9,522.23,522.82,13403,522.584,96
2025-02-04 12:45:00,522.78,522.82,522.37,522.65,13875,522.558,97
2025-02-04 12:50:00,522.68,522.86,522.62,522.8,7760,522.77,59
2025-02-04 12:55:00,522.76,523.44,522.73,523.41,21067,523.151,158
2025-02-04 13:00:00,523.4,523.43,522.59,522.62,19923,522.99,116
2025-02-04 13:05:00,522.58,522.58,522.13,522.54,20826,522.371,117
2025-02-04 13:10:00,522.56,523.03,522.5,522.87,12225,522.85,86
2025-02-04 13:15:00,522.87,523.14,522.87,523.12,4806,523.045,36
2025-02-04 13:20:00,523.15,523.71,523.07,523.65,15424,523.4,121
2025-02-04 13:25:00,523.67,523.75,523.46,523.62,10927,523.627,63
2025-02-04 13:30:00,523.64,523.8,523.63,523.7,5450,523.721,45
2025-02-04 13:35:00,523.72,523.94,523.59,523.64,29269,523.74,237
2025-02-04 13:40:00,523.66,523.85,523.63,523.64,9731,523.709,52
2025-02-04 13:45:00,523.67,523.86,523.66,523.78,4350,523.795,30
2025-02-04 13:50:00,523.79,523.94,523.61,523.7,17371,523.725,93
2025-02-04 13:55:00,523.74,523.84,523.39,523.39,10587,523.536,70
2025-02-04 14:00:00,523.36,523.8,523.23,523.79,12777,523.513,86
2025-02-04 14:05:00,523.77,524.11,523.76,524.08,19878,523.911,121
2025-02-04 14:10:00,524.09,524.29,524.02,524.15,17492,524.231,114
2025-02-04 14:15:00,524.17,524.49,524.17,524.49,9051,524.334,62
2025-02-04 14:20:00,524.5,524.71,524.27,524.29,12954,524.447,89
2025-02-04 14:25:00,524.27,524.33,524.06,524.28,10736,524.237,67
2025-02-04 14:30:00,524.35,524.53,524.29,524.36,7133,524.381,51
2025-02-04 14:35:00,524.39,524.6,524.29,524.29,11462,524.46,89
2025-02-04 14:40:00,524.35,524.49,524.12,524.35,17747,524.297,96
2025-02-04 14:45:00,524.42,524.44,524.03,524.12,8719,524.205,53
2025-02-04 14:50:00,524.15,524.19,523.89,524.13,12373,524.008,83
2025-02-04 14:55:00,524.2,524.25,523.16,523.82,53752,523.737,462
2025-02-04 15:00:00,523.83,523.89,523.48,523.64,25519,523.671,151
2025-02-04 15:05:00,523.72,524.05,523.58,523.91,20158,523.909,121
2025-02-04 15:10:00,523.93,524.22,523.91,524.18,15608,524.099,119
2025-02-04 15:15:00,524.13,524.24,523.87,524.01,12896,524.07,88
2025-02-04 15:20:00,524.04,524.07,523.65,523.74,10417,523.757,77
2025-02-04 15:25:00,523.73,523.85,523.58,523.59,7957,523.738,68
2025-02-04 15:30:00,523.58,523.83,523.49,523.79,21902,523.656,140
2025-02-04 15:35:00,523.82,524.21,523.76,524.21,23933,523.969,159
2025-02-04 15:40:00,524.24,524.38,524.13,524.21,19076,524.278,163
2025-02-04 15:45:00,524.22,524.22,523.95,524.04,12086,524.079,102
2025-02-04 15:50:00,524.02,524.94,523.81,524.77,94497,524.232,569
2025-02-04 15:55:00,524.8,524.95,524.46,524.55,179274,524.66,975
2025-02-05 09:30:00,521.82,522.06,521.04,521.69,219056,521.564,1795
2025-02-05 09:35:00,521.68,522.67,521.6,522.2,173657,522.042,1514
2025-02-05 09:40:00,522.21,522.48,521.83,522.22,73536,522.152,606
2025-02-05 09:45:00,522.29,522.73,522.12,522.48,64485,522.438,581
2025-02-05 09:50:00,522.5,522.7,521.61,521.81,59439,522.096,544
2025-02-05 09:55:00,521.81,522.32,521.38,522.03,47768,521.842,368
2025-02-05 10:00:00,522.16,523.25,520.62,520.99,142685,521.866,1217
2025-02-05 10:05:00,521.03,521.67,520.86,521.32,49493,521.226,392
2025-02-05 10:10:00,521.38,521.95,520.75,521.93,35210,521.289,287
2025-02-05 10:15:00,521.9,522.0,520.83,521.26,37660,521.217,328
2025-02-05 10:20:00,521.2,521.92,520.85,521.75,32965,521.379,278
2025-02-05 10:25:00,521.79,522.53,521.79,522.53,23415,522.108,184
2025-02-05 10:30:00,522.57,522.61,521.69,522.44,37600,522.233,261
2025-02-05 10:35:00,522.45,522.9,522.34,522.82,28901,522.621,231
2025-02-05 10:40:00,522.79,523.04,522.51,522.87,22901,522.764,166
2025-02-05 10:45:00,522.91,522.97,522.38,522.62,16625,522.74,99
2025-02-05 10:50:00,522.64,522.74,522.32,522.63,10622,522.604,80
2025-02-05 10:55:00,522.66,523.02,522.44,522.8,10239,522.722,90
2025-02-05 11:00:00,522.74,523.14,522.41,522.77,26028,522.906,183
2025-02-05 11:05:00,522.79,523.74,522.76,523.55,16825,523.411,127
2025-02-05 11:10:00,523.55,523.63,522.85,523.03,20263,523.171,163
2025-02-05 11:15:00,523.02,523.11,522.22,522.43,23216,522.635,201
2025-02-05 11:20:00,522.41,522.54,522.1,522.51,18959,522.309,161
2025-02-05 11:25:00,522.6,523.5,522.38,523.5,32199,523.043,164
2025-02-05 11:30:00,523.45,523.7,523.35,523.68,10345,523.523,83
2025-02-05 11:35:00,523.74,524.2,523.72,524.08,10699,524.008,83
2025-02-05 11:40:00,524.17,524.36,523.87,524.31,17811,524.147,139
2025-02-05 11:45:00,524.33,524.89,524.13,524.87,40162,524.627,207
2025-02-05 11:50:00,524.9,525.55,524.9,525.44,27576,525.329,163
2025-02-05 11:55:00,525.43,525.81,525.23,525.59,24028,525.508,182
2025-02-05 12:00:00,525.65,526.15,525.59,526.15,31180,525.957,266
2025-02-05 12:05:00,526.14,526.35,526.05,526.21,7279,526.206,65
2025-02-05 12:10:00,526.17,526.32,525.99,526.02,25160,526.089,150
2025-02-05 12:15:00,525.92,525.95,525.59,525.76,27570,525.748,195
2025-02-05 12:20:00,525.71,525.78,525.37,525.75,21501,525.611,111
2025-02-05 12:25:00,525.65,525.87,525.52,525.52,6290,525.737,43
2025-02-05 12:30:00,525.51,525.63,525.38,525.43,6092,525.507,48
2025-02-05 12:35:00,525.45,525.72,525.37,525.37,7211,525.592,59
2025-02-05 12:40:00,525.48,525.48,525.26,525.43,5374,525.324,39
2025-02-05 12:45:00,525.47,525.71,525.47,525.6,7992,525.617,50
2025-02-05 12:50:00,525.6,525.77,525.0,525.77,14678,525.28,89
2025-02-05 12:55:00,525.75,525.76,525.4,525.52,7282,525.558,53
2025-02-05 13:00:00,525.59,525.71,525.54,525.54,3644,525.64,26
2025-02-05 13:05:00,525.59,525.68,525.28,525.33,3400,525.48,29
2025-02-05 13:10:00,525.41,525.41,525.07,525.33,9840,525.209,75
2025-02-05 13:15:00,525.37,525.58,525.36,525.55,7337,525.464,51
2025-02-05 13:20:00,525.52,525.52,525.2,525.2,3022,525.335,28
2025-02-05 13:25:00,525.15,525.16,524.7,525.01,11088,525.0,75
2025-02-05 13:30:00,524.96,525.31,524.9,525.31,8456,525.161,64
2025-02-05 13:35:00,525.36,525.8,525.36,525.75,11954,525.602,89
2025-02-05 13:40:00,525.69,525.9,525.37,525.48,8982,525.578,65
2025-02-05 13:45:00,525.49,525.49,525.3,525.45,7787,525.406,47
2025-02-05 13:50:00,525.47,525.47,525.08,525.25,7527,525.268,66
2025-02-05 13:55:00,525.26,525.64,525.14,525.61,6564,525.335,57
2025-02-05 14:00:00,525.65,525.78,525.53,525.75,3793,525.662,26
2025-02-05 14:05:00,525.7,526.17,525.7,526.15,13439,526.061,101
2025-02-05 14:10:00,526.1,526.2,525.93,526.05,5643,526.072,47
2025-02-05 14:15:00,525.93,526.08,525.87,525.93,8632,525.969,43
2025-02-05 14:20:00,525.95,526.09,525.9,526.08,2703,526.017,19
2025-02-05 14:25:00,525.98,525.98,525.72,525.78,3248,525.824,28
2025-02-05 14:30:00,525.73,525.87,525.55,525.72,13574,525.765,98
2025-02-05 14:35:00,525.74,525.85,525.61,525.79,4873,525.719,40
2025-02-05 14:40:00,525.87,525.94,525.67,525.68,4322,525.762,29
2025-02-05 14:45:00,525.65,525.78,525.56,525.78,3368,525.645,28
2025-02-05 14:50:00,525.66,525.71,525.48,525.55,7710,525.57,64
2025-02-05 14:55:00,525.51,525.66,525.49,525.57,5938,525.559,37
2025-02-05 15:00:00,525.58,525.91,525.58,525.89,8208,525.831,57
2025-02-05 15:05:00,525.74,525.94,525.72,525.87,5319,525.837,41
2025-02-05 15:10:00,525.86,525.89,525.66,525.74,7748,525.788,38
2025-02-05 15:15:00,525.79,526.21,525.79,526.16,11667,526.078,74
2025-02-05 15:20:00,526.15,526.46,526.15,526.43,20285,526.359,147
2025-02-05 15:25:00,526.38,526.61,526.23,526.4,25007,526.445,163
2025-02-05 15:30:00,526.43,526.45,526.11,526.21,7044,526.29,54
2025-02-05 15:35:00,526.16,526.16,525.8,525.8,15315,525.992,120
2025-02-05 15:40:00,525.8,525.8,525.12,525.26,15940,525.405,122
2025-02-05 15:45:00,525.24,525.55,525.2,525.38,15175,525.384,105
2025-02-05 15:50:00,525.38,526.0,525.14,525.95,49948,525.678,400
2025-02-05 15:55:00,525.99,527.01,525.94,526.83,142064,526.695,994
2025-02-06 09:30:00,527.36,527.42,526.4,526.98,117473,526.92,887
2025-02-06 09:35:00,526.96,527.32,526.69,527.0,73389,527.015,629
2025-02-06 09:40:00,527.01,527.59,526.89,527.57,58760,527.168,456
2025-02-06 09:45:00,527.62,528.16,527.58,527.64,34668,527.876,264
2025-02-06 09:50:00,527.71,528.4,527.34,528.03,28174,527.837,207
2025-02-06 09:55:00,527.91,527.92,527.26,527.62,33978,527.576,231
2025-02-06 10:00:00,527.63,527.7,527.07,527.34,14874,527.399,119
2025-02-06 10:05:00,527.34,528.39,527.33,528.32,27091,527.741,195
2025-02-06 10:10:00,528.31,528.8,528.14,528.73,30109,528.484,226
2025-02-06 10:15:00,528.8,529.01,528.59,528.74,16923,528.804,128
2025-02-06 10:20:00,528.7,528.8,527.67,527.81,26299,528.217,192
2025-02-06 10:25:00,527.77,527.99,527.5,527.7,26700,527.66,196
2025-02-06 10:30:00,527.68,528.12,527.37,527.92,17922,527.707,149
2025-02-06 10:35:00,527.98,528.71,526.9,526.92,54544,527.779,472
2025-02-06 10:40:00,526.96,528.17,526.91,527.3,58962,527.569,417
2025-02-06 10:45:00,527.33,527.36,526.44,526.74,40725,526.86,350
2025-02-06 10:50:00,526.73,527.22,526.71,527.18,24625,526.97,219
2025-02-06 10:55:00,527.24,527.38,526.84,527.18,9108,527.09,81
2025-02-06 11:00:00,527.19,527.58,527.16,527.24,11201,527.372,87
2025-02-06 11:05:00,527.22,527.62,527.15,527.61,8551,527.338,74
2025-02-06 11:10:00,527.61,528.1,527.58,527.99,56245,527.974,235
2025-02-06 11:15:00,528.03,528.19,527.92,528.07,16752,528.045,153
2025-02-06 11:20:00,528.02,528.15,527.82,528.12,5341,528.017,40
2025-02-06 11:25:00,528.1,528.11,527.74,527.86,5711,527.908,43
2025-02-06 11:30:00,527.88,527.92,527.51,527.53,6756,527.677,50
2025-02-06 11:35:00,527.53,527.64,527.1,527.37,12730,527.387,124
2025-02-06 11:40:00,527.38,527.41,527.05,527.12,15229,527.203,107
2025-02-06 11:45:00,527.12,527.39,526.77,527.21,17598,527.151,141
2025-02-06 11:50:00,527.18,527.55,527.15,527.44,15036,527.357,143
2025-02-06 11:55:00,527.37,527.47,527.07,527.13,12201,527.267,94
2025-02-06 12:00:00,527.18,527.33,526.69,527.27,24562,527.049,131
2025-02-06 12:05:00,527.22,527.37,527.12,527.33,10549,527.295,103
2025-02-06 12:10:00,527.25,527.31,527.0,527.06,10800,527.179,87
2025-02-06 12:15:00,527.05,527.67,527.0,527.65,15819,527.369,121
2025-02-06 12:20:00,527.67,528.02,527.67,528.01,51749,527.904,193
2025-02-06 12:25:00,527.99,527.99,527.42,527.45,7887,527.657,60
2025-02-06 12:30:00,527.46,527.53,527.11,527.48,20876,527.358,187
2025-02-06 12:35:00,527.55,527.71,527.46,527.6,8336,527.598,72
2025-02-06 12:40:00,527.62,527.78,527.58,527.77,6519,527.687,44
2025-02-06 12:45:00,527.77,528.06,527.71,528.06,9302,527.866,54
2025-02-06 12:50:00,528.05,528.44,528.05,528.37,17660,528.258,107
2025-02-06 12:55:00,528.45,528.56,528.22,528.23,6270,528.393,40
2025-02-06 13:00:00,528.26,528.54,528.24,528.54,4450,528.412,31
2025-02-06 13:05:00,528.56,528.62,528.15,528.22,24533,528.353,207
2025-02-06 13:10:00,528.34,528.49,527.89,528.16,22113,528.183,192
2025-02-06 13:15:00,528.28,528.56,527.94,528.42,46831,528.249,352
2025-02-06 13:20:00,528.4,528.7,528.36,528.7,5748,528.553,41
2025-02-06 13:25:00,528.65,528.67,528.43,528.59,5190,528.541,44
2025-02-06 13:30:00,528.6,528.84,528.57,528.67,12976,528.716,91
2025-02-06 13:35:00,528.64,528.73,528.24,528.35,7701,528.424,57
2025-02-06 13:40:00,528.33,528.74,528.12,528.55,12833,528.425,102
2025-02-06 13:45:00,528.43,528.51,528.3,528.38,6515,528.374,33
2025-02-06 13:50:00,528.47,528.47,528.26,528.29,1352,528.376,12
2025-02-06 13:55:00,528.18,528.34,528.18,528.28,2573,528.277,21
2025-02-06 14:00:00,528.2,528.33,528.08,528.23,7360,528.207,63
2025-02-06 14:05:00,528.24,528.49,528.21,528.49,5174,528.352,48
2025-02-06 14:10:00,528.45,528.55,528.35,528.35,1950,528.408,18
2025-02-06 14:15:00,528.35,528.56,528.25,528.41,5450,528.418,48
2025-02-06 14:20:00,528.34,528.42,528.28,528.4,7051,528.358,65
2025-02-06 14:25:00,528.33,528.33,527.61,527.77,34333,528.025,118
2025-02-06 14:30:00,527.79,527.79,525.75,526.22,72921,526.462,547
2025-02-06 14:35:00,526.18,526.89,526.03,526.72,23107,526.459,162
2025-02-06 14:40:00,526.77,526.77,526.16,526.45,14157,526.364,103
2025-02-06 14:45:00,526.36,526.93,526.33,526.9,13124,526.586,86
2025-02-06 14:50:00,526.98,527.14,526.8,526.96,5528,527.004,33
2025-02-06 14:55:00,526.97,527.07,526.44,526.58,10920,526.618,81
2025-02-06 15:00:00,526.57,526.7,526.38,526.49,19412,526.501,126
2025-02-06 15:05:00,526.5,526.73,526.4,526.72,7804,526.6,65
2025-02-06 15:10:00,526.7,526.94,526.63,526.93,6474,526.819,55
2025-02-06 15:15:00,526.96,527.45,526.93,527.4,9033,527.193,64
2025-02-06 15:20:00,527.32,527.58,527.24,527.54,10875,527.44,98
2025-02-06 15:25:00,527.6,527.7,527.56,527.58,10976,527.638,84
2025-02-06 15:30:00,527.65,527.87,527.57,527.79,8613,527.755,71
2025-02-06 15:35:00,527.85,527.99,527.71,527.85,10738,527.83,57
2025-02-06 15:40:00,527.92,528.13,527.84,528.12,7538,527.956,67
2025-02-06 15:45:00,528.11,528.64,528.11,528.52,18663,528.401,155
2025-02-06 15:50:00,528.54,529.48,528.54,529.44,57190,528.891,435
2025-02-06 15:55:00,529.48,529.81,529.22,529.59,120740,529.519,748
2025-02-07 09:30:00,530.14,531.76,529.83,531.69,84509,531.117,481
2025-02-07 09:35:00,531.59,532.09,531.11,531.63,41932,531.702,333
2025-02-07 09:40:00,531.62,531.98,531.39,531.4,16065,531.673,130
2025-02-07 09:45:00,531.42,531.75,531.24,531.74,27855,531.495,199
2025-02-07 09:50:00,531.79,531.94,531.43,531.56,29741,531.637,206
2025-02-07 09:55:00,531.5,531.5,530.34,530.6,35492,530.697,235
2025-02-07 10:00:00,530.57,530.58,526.48,527.04,295902,528.011,2448
2025-02-07 10:05:00,527.01,527.98,526.54,527.66,152881,527.458,1207
2025-02-07 10:10:00,527.67,527.85,525.36,526.06,125146,526.164,819
2025-02-07 10:15:00,526.21,527.0,525.69,526.87,81398,526.304,602
2025-02-07 10:20:00,526.73,527.56,526.17,527.3,79934,527.065,521
2025-02-07 10:25:00,527.33,527.64,526.77,526.84,62734,527.273,502
2025-02-07 10:30:00,526.77,527.09,526.46,526.99,44509,526.766,389
2025-02-07 10:35:00,527.02,528.08,526.8,527.2,53975,527.446,418
2025-02-07 10:40:00,527.2,527.72,526.67,526.99,33442,527.244,294
2025-02-07 10:45:00,526.9,527.55,526.51,527.47,30518,527.1,257
2025-02-07 10:50:00,527.43,528.16,523.68,524.44,199940,525.362,1733
2025-02-07 10:55:00,524.45,526.27,524.08,526.2,141609,525.381,1221
2025-02-07 11:00:00,526.17,526.29,524.24,524.59,74445,525.054,561
2025-02-07 11:05:00,524.65,526.18,523.91,525.96,57721,525.271,443
2025-02-07 11:10:00,525.89,526.04,524.74,524.82,35433,525.475,314
2025-02-07 11:15:00,524.86,527.03,524.59,526.04,87799,525.994,714
2025-02-07 11:20:00,526.06,526.79,525.42,525.52,68118,526.235,476
2025-02-07 11:25:00,525.54,525.93,524.51,524.57,38633,525.061,351
2025-02-07 11:30:00,524.7,525.32,524.45,525.24,23007,524.92,210
2025-02-07 11:35:00,525.02,525.09,524.23,524.6,18513,524.577,160
2025-02-07 11:40:00,524.55,525.23,524.25,524.73,12335,524.797,105
