date,open,high,low,close,volume,average,barCount
2025-02-06 11:00:00,527.19,528.84,525.75,526.58,727570,527.607,5045
2025-02-06 15:00:00,526.57,529.81,526.38,529.59,288056,528.599,2025
2025-02-07 09:30:00,530.14,532.09,523.68,526.2,1537582,527.464,11995
2025-02-07 11:00:00,526.17,527.03,522.47,523.45,1578809,524.47,13314
2025-02-07 15:00:00,523.35,523.74,522.19,522.94,494152,523.014,3009
2025-02-10 09:30:00,527.22,530.34,526.75,529.67,715397,528.541,5218
2025-02-10 11:00:00,529.68,530.17,528.54,529.61,557663,529.452,4310
2025-02-10 15:00:00,529.61,529.9,528.95,529.22,402116,529.366,2964
2025-02-11 09:30:00,525.99,529.88,525.87,529.18,508276,528.233,3517
2025-02-11 11:00:00,529.23,529.37,526.22,528.8,929960,528.098,6256
2025-02-11 15:00:00,528.93,529.15,527.4,527.97,593482,527.944,4146
2025-02-12 09:30:00,522.29,527.61,521.95,526.54,1134535,524.765,8067
2025-02-12 11:00:00,526.57,529.18,524.6,528.95,976703,527.406,7345
2025-02-12 15:00:00,528.93,529.14,527.67,528.32,468369,528.348,3443
2025-02-13 09:30:00,530.0,534.57,529.19,534.07,929550,531.822,6038
2025-02-13 11:00:00,534.1,534.98,530.56,534.52,1040347,532.801,7856
2025-02-13 15:00:00,534.53,536.22,534.47,535.89,645080,535.529,4194
2025-02-14 09:30:00,536.0,537.59,535.67,537.44,560264,536.548,3793
2025-02-14 11:00:00,537.44,538.41,535.76,537.8,500231,537.233,3522
2025-02-14 15:00:00,537.77,538.83,537.33,538.12,353725,538.21,2470
2025-02-18 09:30:00,539.78,540.0,536.57,538.08,610962,538.326,3991
2025-02-18 11:00:00,538.02,538.72,536.04,537.81,558209,537.507,4034
2025-02-18 15:00:00,537.82,539.3,537.42,539.3,457882,538.406,2822
2025-02-19 09:30:00,538.55,538.9,536.48,537.5,532581,537.761,3559
2025-02-19 11:00:00,537.49,540.79,537.49,540.73,666221,539.391,4501
2025-02-19 15:00:00,540.69,540.69,538.54,539.56,559844,539.45,4306
2025-02-20 09:30:00,538.69,539.1,532.48,533.2,1092300,535.28,7420
2025-02-20 11:00:00,533.34,536.7,533.29,536.45,779099,535.241,5864
2025-02-20 15:00:00,536.52,537.24,535.7,537.16,488456,536.607,3598
2025-02-21 09:30:00,538.32,538.38,532.47,534.02,1080601,535.48,7302
2025-02-21 11:00:00,534.09,534.52,525.83,526.27,1955948,529.556,12952
2025-02-21 15:00:00,526.26,527.06,525.72,526.09,925001,526.301,6281
2025-02-24 09:30:00,527.88,529.05,520.19,521.55,2097091,523.38,16898
2025-02-24 11:00:00,521.51,525.66,521.18,523.03,1316006,523.986,9616
2025-02-24 15:00:00,523.04,523.41,519.53,519.83,1090524,521.196,7424
2025-02-25 09:30:00,519.21,519.32,510.4,512.2,1973634,514.085,15159
2025-02-25 11:00:00,512.28,516.5,509.46,514.59,2064006,513.443,15238
2025-02-25 15:00:00,514.56,516.01,512.6,513.29,947315,513.95,6859
2025-02-26 09:30:00,515.5,518.79,514.39,518.35,1079312,516.868,6842
2025-02-26 11:00:00,518.37,519.65,511.41,511.97,1489862,515.542,9665
2025-02-26 15:00:00,512.14,515.22,511.7,514.48,499662,513.795,3382
2025-02-27 09:30:00,518.18,519.05,507.36,510.36,2210834,511.485,14374
2025-02-27 11:00:00,510.24,513.74,504.94,505.74,1266863,509.521,8280
2025-02-27 15:00:00,505.88,505.9,500.06,500.33,2037023,502.416,13771
2025-02-28 09:30:00,500.06,504.67,496.94,504.27,1840242,500.964,13816
2025-02-28 11:00:00,504.26,504.6,497.54,503.03,2119668,501.11,15341
2025-02-28 15:00:00,502.99,508.77,502.39,508.2,1525182,506.297,9729
2025-03-03 09:30:00,511.52,513.03,504.31,506.66,1313091,508.307,9400
2025-03-03 11:00:00,506.7,509.77,500.43,500.54,1751733,504.971,12468
2025-03-03 15:00:00,500.48,500.48,493.59,497.29,1618766,496.695,11214
2025-03-04 09:30:00,494.19,496.32,487.75,490.72,3565791,491.752,29642
2025-03-04 11:00:00,490.69,501.22,488.54,501.03,2889729,494.57,21969
2025-03-04 15:00:00,500.96,503.74,493.75,495.51,1728497,498.425,12694
2025-03-05 09:30:00,496.15,498.03,492.58,495.55,1581099,495.674,11449
2025-03-05 11:00:00,495.39,503.27,491.26,501.84,2636309,497.433,18874
2025-03-05 15:00:00,501.82,503.63,500.64,502.1,891384,502.252,6946
2025-03-06 09:30:00,493.69,498.56,491.67,496.6,1923727,494.835,14924
2025-03-06 11:00:00,496.67,498.16,486.21,487.44,3194341,490.785,24143
2025-03-06 15:00:00,487.37,489.86,486.8,488.35,1281700,488.276,9343
2025-03-07 09:30:00,487.21,492.16,483.62,486.75,2784697,488.121,18897
2025-03-07 11:00:00,486.77,492.95,480.62,491.04,4464453,486.236,30222
2025-03-07 15:00:00,490.98,493.26,488.73,491.86,1204815,491.382,7834
2025-03-10 09:30:00,483.47,483.96,474.73,476.42,3765632,478.848,29705
2025-03-10 12:00:00,476.26,477.59,468.66,473.3,5281798,473.208,41641
2025-03-11 09:30:00,472.35,477.06,468.54,472.4,5815970,472.793,36125
2025-03-11 12:00:00,472.37,478.8,467.02,471.64,6301611,473.226,38484
2025-03-12 09:30:00,479.21,481.04,471.8,477.63,2993853,476.951,22457
2025-03-12 12:00:00,477.59,479.88,475.16,477.06,2346651,477.648,17411
2025-03-13 09:30:00,476.25,476.27,469.16,469.52,2275845,472.796,16711
2025-03-13 12:00:00,469.52,471.93,466.43,468.39,2522413,468.889,19196
2025-03-14 09:30:00,473.73,479.55,473.12,478.97,2166955,476.088,15481
2025-03-14 12:00:00,478.98,480.55,477.2,479.65,1802420,479.019,13096
2025-03-17 09:30:00,479.63,483.13,477.81,479.06,1661956,480.467,12676
2025-03-17 12:00:00,479.0,485.84,478.44,482.73,3061306,483.375,20510
2025-03-18 09:30:00,479.41,479.61,472.43,473.67,2147650,474.877,16854
2025-03-18 12:00:00,473.7,476.61,473.52,474.73,1672834,474.915,12287
2025-03-19 09:30:00,476.81,480.4,474.9,479.96,922776,477.692,7002
2025-03-19 12:00:00,479.96,485.32,476.59,480.79,3235609,480.683,24707
2025-03-20 09:30:00,476.88,484.55,476.18,481.76,1477420,481.623,10827
2025-03-20 12:00:00,481.7,482.96,477.26,479.29,2325598,479.16,17475
2025-03-21 09:30:00,474.08,477.77,472.92,475.4,1738679,475.346,14225
2025-03-21 12:00:00,475.31,481.6,474.6,481.14,2389012,479.004,18981
2025-03-24 09:30:00,487.74,490.52,487.13,490.1,1157940,488.976,8965
2025-03-24 12:00:00,490.11,491.47,489.04,490.45,1873628,490.373,13037
2025-03-25 09:30:00,491.39,493.6,490.45,492.36,983732,491.934,7027
2025-03-25 12:00:00,492.35,493.56,491.39,493.45,898822,492.554,5952
2025-03-26 09:30:00,492.3,493.15,485.9,486.4,1242712,489.321,8263
2025-03-26 12:00:00,486.33,487.0,482.82,484.4,1824780,484.547,12715
2025-03-27 09:30:00,482.41,486.56,480.26,482.91,1769776,483.33,12101
2025-03-27 12:00:00,482.91,485.48,481.13,481.59,1506749,483.101,9719
2025-03-28 09:30:00,479.84,480.5,470.96,470.96,2678870,474.925,19480
2025-03-28 12:00:00,470.91,471.86,468.09,468.97,1711986,469.341,11819
2025-03-31 09:30:00,461.92,464.26,457.33,463.26,3020613,460.502,23025
2025-03-31 12:00:00,463.34,469.86,462.15,468.94,2568690,466.891,19280
2025-04-01 09:30:00,467.3,472.67,464.45,472.39,2036920,468.632,13999
2025-04-01 12:00:00,472.4,473.63,467.4,472.63,2295481,470.778,15806
2025-04-02 09:30:00,466.12,475.33,465.89,474.24,1453924,471.744,9988
2025-04-02 12:00:00,474.19,479.55,472.7,476.13,1987628,476.065,13617
2025-04-03 09:30:00,456.43,460.06,451.58,455.55,3942918,456.345,30351
2025-04-03 12:00:00,455.51,457.99,450.14,450.68,2994317,453.601,21931
2025-04-04 09:30:00,438.02,440.34,426.11,431.47,9011042,434.102,75235
2025-04-04 12:00:00,431.53,433.81,423.05,423.2,7018271,427.679,53570
2025-04-07 09:30:00,408.49,443.14,402.4,419.77,25371538,420.185,173563
2025-04-07 12:00:00,419.73,430.16,415.59,424.0,11414461,422.528,90788
2025-04-08 09:30:00,438.11,443.13,433.41,435.77,7090888,438.549,44629
2025-04-08 12:00:00,435.72,436.28,409.8,416.23,9987010,422.321,59025
2025-04-09 09:30:00,415.57,424.94,415.44,418.27,5797056,419.897,47077
2025-04-09 12:00:00,418.3,467.82,417.21,465.14,16910761,450.119,126248
2025-04-10 09:30:00,453.7,455.56,440.81,441.32,5830285,450.322,42849
2025-04-10 12:00:00,441.26,450.82,432.69,446.19,9190333,442.832,68193
2025-04-11 09:30:00,444.75,450.37,441.35,448.4,3472351,446.005,27944
2025-04-11 12:00:00,448.41,455.79,447.54,454.24,3899985,453.23,26372
2025-04-14 09:30:00,464.46,465.05,454.18,454.83,2424821,460.413,18038
2025-04-14 12:00:00,454.67,461.12,452.63,457.41,2370161,457.139,17750
2025-04-15 09:30:00,458.54,462.37,457.2,460.06,2091871,459.768,14965
2025-04-15 12:00:00,460.13,461.06,456.18,457.97,1448881,458.325,9353
2025-04-16 09:30:00,449.05,452.57,447.22,449.06,1868971,449.793,13936
2025-04-16 12:00:00,449.12,449.75,437.78,444.22,3998986,443.007,30013
2025-04-17 09:30:00,447.17,447.37,441.37,443.31,2436693,444.527,19197
2025-04-17 12:00:00,443.35,447.75,442.72,444.06,3635725,445.2,29527
2025-04-21 09:30:00,438.23,439.07,430.01,430.22,1498526,434.605,11005
2025-04-21 12:00:00,430.3,434.0,427.93,433.23,2449347,430.664,15958
2025-04-22 09:30:00,438.82,444.64,437.62,444.34,2340964,441.403,17249
2025-04-22 12:00:00,444.35,447.58,440.29,444.39,3029614,443.931,19704
2025-04-23 09:30:00,458.17,463.37,454.5,456.43,4145329,459.635,28335
2025-04-23 12:00:00,456.42,458.58,452.89,454.35,2640859,455.636,17445
2025-04-24 09:30:00,456.48,464.62,455.83,463.38,2254866,461.276,17070
2025-04-24 12:00:00,463.4,467.66,462.87,467.2,2329986,465.937,16419
2025-04-25 09:30:00,467.02,469.45,465.39,468.51,1804891,467.492,13887
2025-04-25 12:00:00,468.46,473.09,468.16,472.54,2547410,471.17,18557
2025-04-28 09:30:00,473.03,474.8,467.31,468.18,1325677,471.425,9374
2025-04-28 12:00:00,468.12,473.71,466.03,472.45,1285032,469.64,8398
2025-04-29 09:30:00,470.09,474.61,469.61,472.84,1327954,472.45,9371
2025-04-29 12:00:00,473.01,476.41,471.21,475.41,2002742,474.716,14169
2025-04-30 09:30:00,467.12,470.86,462.44,470.57,2366043,466.731,16392
2025-04-30 12:00:00,470.52,477.19,468.04,475.49,2577298,472.513,19509
2025-05-01 09:30:00,483.41,487.18,480.91,483.23,2120308,483.869,15780
2025-05-01 12:00:00,483.21,485.31,480.74,481.19,1701448,483.518,12216
2025-05-02 09:30:00,486.54,489.23,484.83,489.0,1725901,487.32,13184
2025-05-02 12:00:00,489.04,490.91,487.97,488.86,2470683,489.56,17852
2025-05-05 09:30:00,484.48,487.4,484.1,486.86,1436658,485.9,10999
2025-05-05 12:00:00,486.91,489.01,485.5,485.94,1181982,487.343,8836
2025-05-06 09:30:00,479.56,483.29,478.19,481.91,1286820,480.888,8839
2025-05-06 12:00:00,482.02,485.05,480.55,481.42,1861921,482.392,13009
2025-05-07 09:30:00,482.08,484.01,479.45,480.87,1421310,481.54,9009
2025-05-07 12:00:00,480.83,485.77,476.79,483.35,3021032,481.081,21670
2025-05-08 09:30:00,488.53,492.17,484.18,491.12,2021318,488.018,13994
2025-05-08 12:00:00,491.12,492.7,488.0,488.22,1794420,491.066,12145
2025-05-09 09:30:00,490.21,491.53,486.19,488.82,1267381,488.852,8508
2025-05-09 12:00:00,488.95,489.2,486.27,488.05,1024606,487.933,6885
2025-05-12 09:30:00,507.0,507.05,501.48,503.31,2499376,504.079,18755
2025-05-12 12:00:00,503.33,507.88,503.14,507.8,2238503,506.434,15532
2025-05-13 09:30:00,509.19,516.35,508.42,515.89,3791704,513.443,30032
2025-05-13 12:00:00,515.9,517.38,515.13,515.59,3296103,516.443,26434
2025-05-14 09:30:00,516.77,518.92,515.75,518.2,3676578,517.373,30599
2025-05-14 12:00:00,518.2,519.22,515.92,518.7,3592485,517.918,29374
2025-05-15 09:30:00,516.51,519.92,515.17,519.52,2826630,517.145,23806
2025-05-15 12:00:00,519.52,521.93,516.48,519.28,3651465,519.251,30411
2025-05-16 09:30:00,520.69,520.73,517.1,519.29,3217502,519.318,26994
2025-05-16 12:00:00,519.29,521.7,519.15,521.52,3025713,520.651,25178
2025-05-19 09:30:00,514.3,520.88,514.3,519.87,3281765,518.466,27343
2025-05-19 12:00:00,519.88,522.53,519.76,522.03,3026651,521.275,25288
2025-05-20 09:30:00,519.46,520.38,518.08,520.01,2701405,519.38,23572
2025-05-20 12:00:00,519.99,520.93,516.67,520.25,3047943,519.169,25879
2025-05-21 09:30:00,516.29,522.43,516.21,521.96,3913723,519.658,34532
2025-05-21 12:00:00,521.96,522.99,511.24,513.04,8840234,515.755,75530
2025-05-22 09:30:00,513.66,517.53,512.31,516.14,4703701,515.003,42267
2025-05-22 12:00:00,516.13,517.7,513.6,514.01,4787438,515.933,43336
2025-05-23 09:30:00,506.18,510.03,505.58,508.27,5842269,507.797,53224
2025-05-23 12:00:00,508.26,511.83,507.88,509.27,4398748,510.016,38623
2025-05-27 09:30:00,516.15,519.71,514.6,519.56,3517615,517.472,30006
2025-05-27 12:00:00,519.57,521.7,519.47,521.21,3704565,520.655,31302
2025-05-28 09:30:00,522.18,523.68,520.32,520.53,2746337,521.57,24481
2025-05-28 12:00:00,520.53,522.38,518.39,518.93,4191541,520.756,37263
2025-05-29 09:30:00,526.36,526.48,517.91,518.43,4996446,521.815,42821
2025-05-29 12:00:00,518.42,521.64,517.32,519.96,4920305,519.551,43760
2025-05-30 09:30:00,519.44,519.86,515.91,517.99,4092994,518.313,37184
2025-05-30 12:00:00,518.02,520.68,511.94,519.13,7375790,516.397,65197
2025-06-02 09:30:00,517.27,521.35,515.97,520.77,4370963,519.049,39097
2025-06-02 12:00:00,520.77,523.45,520.0,523.19,3316382,521.87,29580
2025-06-03 09:30:00,523.62,527.0,522.73,526.9,2716412,525.04,23727
2025-06-03 12:00:00,526.91,528.73,525.77,527.41,3190789,527.42,26754
2025-06-04 09:30:00,528.03,529.66,525.98,528.7,3157669,528.372,26877
2025-06-04 12:00:00,528.69,529.83,527.57,528.79,2784683,529.064,23988
2025-06-05 09:30:00,530.18,533.04,527.28,532.79,4290108,529.931,37907
2025-06-05 12:00:00,532.79,532.84,522.66,524.7,5180486,527.167,43049
2025-06-06 09:30:00,530.0,531.71,528.57,530.25,3344311,530.399,28538
2025-06-06 12:00:00,530.27,531.8,528.21,529.85,2737299,530.31,23610
2025-06-09 09:30:00,530.14,532.32,529.01,531.15,2858695,530.856,18550
2025-06-09 12:00:00,531.15,532.23,530.58,530.71,3298426,531.458,22596
2025-06-10 09:30:00,531.17,532.54,528.89,532.07,3742798,531.424,24287
2025-06-10 12:00:00,532.07,534.9,530.78,534.27,4768969,533.082,32338
2025-06-11 09:30:00,535.63,536.78,533.19,535.04,4201274,535.286,26515
2025-06-11 12:00:00,535.07,535.61,530.11,532.41,7953819,532.496,51950
2025-06-12 09:30:00,531.1,534.63,530.84,533.32,3041713,532.806,26201
2025-06-12 12:00:00,533.32,534.42,532.61,533.66,3471172,533.563,29933
2025-06-13 09:30:00,527.67,531.59,526.14,531.37,5036506,529.028,45293
2025-06-13 12:00:00,531.35,531.87,525.73,526.93,8198173,527.999,72826
2025-06-16 09:30:00,530.5,535.37,530.46,534.16,3483583,533.675,30150
2025-06-16 12:00:00,534.18,535.06,533.32,534.27,3193193,534.057,27152
2025-06-17 09:30:00,531.71,533.32,530.81,532.43,2705789,532.278,24100
2025-06-17 12:00:00,532.43,533.24,527.91,529.0,5488130,529.974,46706
2025-06-18 09:30:00,530.1,532.55,528.5,531.14,2521354,531.006,21543
2025-06-18 12:00:00,531.13,532.08,527.41,528.96,5661860,529.804,51123
2025-06-20 09:30:00,532.26,533.56,525.1,526.83,4769228,529.105,40483
2025-06-20 12:00:00,526.85,528.39,524.89,526.7,5112972,526.687,44272
2025-06-23 09:30:00,526.82,530.35,524.16,528.48,3066672,528.29,26511
2025-06-23 12:00:00,528.46,532.16,523.65,531.7,5819097,528.828,48803
2025-06-24 09:30:00,536.9,539.29,536.27,538.67,3185303,537.648,28013
2025-06-24 12:00:00,538.71,540.7,538.6,539.74,2661364,539.875,20911
2025-06-25 09:30:00,542.06,543.31,540.37,540.74,4160326,542.103,36948
2025-06-25 12:00:00,540.71,541.22,539.38,541.17,3091042,540.461,27480
2025-06-26 09:30:00,543.35,544.87,541.52,544.71,3195670,543.378,28496
2025-06-26 12:00:00,544.71,546.67,544.42,546.21,2859888,545.806,24806
2025-06-27 09:30:00,547.23,549.99,546.74,549.66,2908524,548.733,24858
2025-06-27 12:00:00,549.66,549.66,544.55,548.21,5729018,547.197,50102
2025-06-30 09:30:00,551.26,551.31,549.01,550.5,3166905,550.18,28973
2025-06-30 12:00:00,550.53,552.79,549.05,551.64,4652546,551.046,38705
2025-07-01 09:30:00,549.74,550.71,544.66,546.22,5427370,547.79,48844
2025-07-01 12:00:00,546.23,548.69,545.58,546.98,4276377,547.319,34428
2025-07-02 09:30:00,546.16,550.75,546.12,550.18,3122506,548.627,27735
2025-07-02 12:00:00,550.17,550.99,549.89,550.8,2471977,550.455,20409
2025-07-03 09:30:00,553.19,557.19,553.19,556.78,3065153,555.336,27248
2025-07-03 12:00:00,556.79,557.05,555.49,556.16,670596,556.467,5488
2025-07-07 09:30:00,553.52,554.33,552.05,553.13,3154210,553.164,28584
2025-07-07 12:00:00,553.12,553.92,549.58,552.06,5586792,551.731,49376
2025-07-08 09:30:00,553.37,553.54,551.1,552.66,3220227,552.449,28299
2025-07-08 12:00:00,552.66,554.01,551.82,552.31,2785490,552.717,23609
2025-07-09 09:30:00,554.46,557.62,553.1,553.78,4519788,555.24,39670
2025-07-09 12:00:00,553.78,556.37,553.54,556.26,3446664,555.202,28941
2025-07-10 09:30:00,556.89,557.3,552.75,555.68,3322152,554.608,29726
2025-07-10 12:00:00,555.67,556.29,554.24,555.47,2311185,555.508,20093
2025-07-11 09:30:00,553.3,555.5,552.05,554.72,3554645,554.11,31939
2025-07-11 12:00:00,554.72,555.79,553.48,554.2,3308167,554.844,28192
2025-07-14 09:30:00,554.0,555.91,551.63,555.58,3561681,554.15,30855
2025-07-14 12:00:00,555.56,556.94,555.36,556.17,2038255,556.261,16391
2025-07-15 09:30:00,560.26,560.8,557.76,559.25,3951511,559.231,35774
2025-07-15 12:00:00,559.24,559.75,556.66,556.71,3419104,558.27,28215
2025-07-16 09:30:00,557.29,557.65,551.58,555.27,6101302,554.849,52303
2025-07-16 12:00:00,555.26,557.93,554.4,557.36,3194715,556.525,27368
2025-07-17 09:30:00,557.99,561.67,557.21,561.58,3154806,559.399,26942
2025-07-17 12:00:00,561.58,562.31,561.3,561.8,2594269,561.801,21440
2025-07-18 09:30:00,563.12,563.32,560.32,561.8,2887167,561.659,25162
2025-07-18 12:00:00,561.82,561.85,559.98,561.25,2901520,560.836,24331
2025-07-21 09:30:00,562.09,566.06,562.08,565.16,2564750,565.066,19860
2025-07-21 12:00:00,565.15,566.04,563.79,564.16,3067180,564.954,22612
2025-07-22 09:30:00,564.31,564.35,558.61,560.92,4263743,560.731,38437
2025-07-22 12:00:00,560.96,562.14,559.78,561.29,3103477,561.281,26745
2025-07-23 09:30:00,562.34,563.07,559.58,562.22,4984072,560.99,36928
2025-07-23 12:00:00,562.21,563.84,560.71,563.83,4398476,562.387,32004
2025-07-24 09:30:00,565.13,565.77,563.3,565.42,3619148,564.766,26681
2025-07-24 12:00:00,565.39,566.24,564.28,565.08,5314242,565.551,37625
2025-07-25 09:30:00,564.98,566.54,564.27,566.4,2710365,565.629,19011
2025-07-25 12:00:00,566.38,567.69,566.06,566.36,2013753,566.839,12740
2025-07-28 09:30:00,567.74,569.04,566.87,568.23,3484962,568.247,26022
2025-07-28 12:00:00,568.24,568.57,566.96,568.2,3109174,567.718,21781
2025-07-29 09:30:00,570.77,572.11,566.92,568.5,5076394,569.637,37861
2025-07-29 12:00:00,568.48,568.99,566.53,567.32,4063333,567.807,30120
2025-07-30 09:30:00,568.18,569.46,567.27,569.2,2467029,568.338,17363
2025-07-30 12:00:00,569.19,570.62,565.05,568.1,7271884,567.608,50542
2025-07-31 09:30:00,574.54,574.63,568.18,570.6,5146193,571.392,45558
2025-07-31 12:00:00,570.6,571.41,563.88,564.98,7066177,566.846,61398
2025-08-01 09:30:00,558.87,559.02,551.88,556.92,7532954,555.463,65762
2025-08-01 12:00:00,556.92,557.84,551.68,553.86,5560235,554.134,48917
2025-08-04 09:30:00,559.05,563.19,558.96,562.97,4738219,561.687,41345
2025-08-04 12:00:00,563.0,564.31,562.69,564.09,3178884,563.492,26423
2025-08-05 09:30:00,565.39,566.55,559.74,560.76,4730076,562.942,42687
2025-08-05 12:00:00,560.73,563.07,559.79,560.19,4068123,561.172,36791
2025-08-06 09:30:00,561.12,566.09,560.63,565.91,4461552,562.923,40350
2025-08-06 12:00:00,565.92,567.76,565.38,567.31,3128966,566.721,27001
2025-08-07 09:30:00,571.67,573.31,568.69,569.19,4994655,571.096,45906
2025-08-07 12:00:00,569.17,569.55,565.12,569.25,5304434,567.461,48669
2025-08-08 09:30:00,570.45,574.25,570.15,573.75,3487310,572.715,30870
2025-08-08 12:00:00,573.69,574.77,573.14,574.57,2835042,574.123,24270
2025-08-11 09:30:00,574.69,575.92,573.83,575.82,2834248,575.037,25889
2025-08-11 12:00:00,575.82,576.8,571.58,572.75,3526681,573.861,29514
2025-08-12 09:30:00,575.16,578.47,572.49,578.39,5111904,575.502,47514
2025-08-12 12:00:00,578.4,580.35,577.89,580.02,2667527,579.475,22171
2025-08-13 09:30:00,582.76,583.31,579.07,579.87,3996680,581.314,36558
2025-08-13 12:00:00,579.91,580.64,578.94,580.35,3188621,579.938,28534
2025-08-14 09:30:00,578.28,581.88,577.91,580.12,5451762,579.868,50347
2025-08-14 12:00:00,580.09,581.23,578.47,579.87,4366133,580.001,39657
2025-08-15 09:30:00,579.79,579.84,575.59,576.84,4146127,577.844,38330
2025-08-15 12:00:00,576.83,578.26,576.25,577.23,2926463,577.244,25717
2025-08-18 09:30:00,576.44,577.75,575.25,575.92,3495314,576.562,32402
2025-08-18 12:00:00,575.91,577.57,575.34,577.12,2524463,576.571,22819
2025-08-19 09:30:00,576.39,576.56,570.39,571.46,6691483,573.358,62153
2025-08-19 12:00:00,571.45,571.91,568.26,569.28,5161188,569.575,46177
2025-08-20 09:30:00,568.33,568.45,558.85,562.13,11143081,562.434,102962
2025-08-20 12:00:00,562.12,566.89,562.06,565.86,6740996,564.557,62619
2025-08-21 09:30:00,564.35,566.49,561.85,563.02,6299336,564.215,59167
2025-08-21 12:00:00,563.02,564.21,560.98,563.31,4125869,562.858,38004
2025-08-22 09:30:00,564.65,573.99,563.27,572.02,4481403,570.119,39426
2025-08-22 12:00:00,572.07,573.39,570.57,572.02,2232004,572.037,18550
2025-08-25 09:30:00,570.4,573.28,569.16,572.89,3641119,571.045,33851
2025-08-25 12:00:00,572.9,573.23,570.19,570.35,2524752,571.943,21443
2025-08-26 09:30:00,569.84,571.81,568.81,570.97,3229939,570.602,29894
2025-08-26 12:00:00,570.97,572.92,570.05,572.63,2749075,571.729,23322
2025-08-27 09:30:00,571.59,573.76,570.37,573.58,3280097,572.104,29762
2025-08-27 12:00:00,573.59,573.61,571.65,573.52,1036438,572.797,9324
